blind_review_id,current_label,review_tags,content_evidence_fields,source_exists,source_size_bytes,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,manual_label_verdict,manual_verdict_note,recommended_action
blind-01774,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,940432,6.376562,940432,false,true,ok,34404,1765179566,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|.fptable|.rsrc|.reloc,928256,929280,false,0,true,200,true,33808,true,929280,11152,11152,7.659443,11152,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01775,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3418848,5.095665,3418848,false,true,ok,34404,1604743661,34,0x20b,1,16736,8,.text|.rdata|.data|.pdata|PAGE|INIT|.rsrc|.reloc,3413504,3414528,false,0,true,80,true,11616,true,3414528,4320,4320,7.447676,4320,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01776,1,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,56832,5.474972,56832,false,true,ok,34404,1571320278,8750,0x20b,10,0,9,.text|.data|.rdata|.pdata|.xdata|.bss|.edata|.idata|.reloc,55808,56832,true,8587,true,20,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01777,0,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,93904,5.607791,93904,false,true,ok,332,1513848557,259,0x10b,2,0,4,.text|.rdata|.data|.rsrc,77824,81920,false,0,true,200,true,12784,false,0,0,11984,7.420137,11984,false,11984,7.420137,11984,false,true,12264,false,,0,,true,,,
blind-01778,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,463216,6.659251,463216,false,true,ok,332,1720667422,33166,0x10b,2,0,9,.text|.itext|.data|.bss|.idata|.tls|.rdata|.reloc|.rsrc,437248,438272,false,0,true,58518,true,14336,true,438272,24944,24944,7.631992,24944,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01779,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1416624,5.654312,1416624,false,true,ok,332,1743066246,782,0x10b,2,0,8,.text|.data|.tls|.rdata|.idata|.edata|.rsrc|.reloc,1393152,1394688,true,371,true,11577,true,484864,true,1394688,21936,21936,7.560910,21936,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01780,1,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3305472,6.394485,3305472,false,true,ok,34404,1742852280,34,0x20b,3,33120,5,.text|.rdata|.data|.pdata|.reloc,3304448,3305472,false,0,true,280,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01781,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,22528,4.189061,22528,false,true,ok,34404,1712294497,34,0x20b,2,37216,4,.rdata|.data|.rsrc|.text,20992,22528,false,0,true,92,true,19418,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01782,1,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4680192,5.748028,4680192,false,true,ok,34404,0,8750,0x20b,3,352,11,.text|.data|.rdata|.pdata|.xdata|.bss|.edata|.idata|.tls|.rsrc|.reloc,4679168,4680192,true,1035,true,1704,true,1528,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01783,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,98304,4.693926,98304,false,true,ok,332,1637359557,8462,0x10b,3,1088,3,.text|.rsrc|.reloc,94208,98304,false,0,true,87,true,1152,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01784,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1264700,7.981806,1264700,false,true,ok,332,1394913176,815,0x10b,3,0,5,||||.petite,1263676,1264700,false,0,true,642,true,31292,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01785,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,136971,6.928277,136971,false,true,ok,332,1632607007,271,0x10b,2,34112,5,.text|.rdata|.data|.ndata|.rsrc,77824,78848,false,0,true,160,true,44304,true,1853656,8832,58123,7.997240,58123,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01786,1,has_resource_directory|overlay_present|overlay_after_security_present,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,925188,6.765814,925188,false,true,ok,34404,1699645346,8226,0x20b,3,352,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,924160,925184,false,0,true,460,true,480,false,0,0,4,0.000000,4,false,4,0.000000,4,false,true,12264,false,,0,,true,,,
blind-01787,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4096,3.642125,4096,false,true,ok,34404,1615882240,34,0x20b,2,33088,4,.text|.rdata|.pdata|.rsrc,3072,4096,false,0,true,80,true,436,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01788,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,958464,6.125987,958464,false,true,ok,34404,1507515717,34,0x20b,2,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,954368,958464,false,0,true,180,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01789,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,58880,6.357242,58880,false,true,ok,332,1047387309,8462,0x10b,2,0,7,.text|.data|.tls|.idata|.edata|.rsrc|.reloc,57344,58880,true,190,true,2106,true,704,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01790,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,429568,5.711632,429568,false,true,ok,332,1511509029,34,0x10b,2,34112,3,.text|.rsrc|.reloc,429056,429568,false,0,true,79,true,103700,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01791,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1907552,6.255634,1907552,false,true,ok,34404,1274481681,8226,0x20b,3,320,5,.text|.data|.pdata|.rsrc|.reloc,1900544,1901568,true,344,true,60,true,936,true,1901568,5984,5984,7.382601,5984,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01792,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,15360,5.080259,15360,false,true,ok,332,1661006839,258,0x10b,2,34144,4,.text|.sdata|.rsrc|.reloc,14336,15360,false,0,true,79,true,1338,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01793,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2885280,7.949239,2885280,false,true,ok,332,1464450142,258,0x10b,2,32832,9,|        |        |        |        |.idata|.rsrc|.themida|.boot,2868224,2869248,false,0,true,220,true,2634,false,0,0,16032,7.433809,16032,false,16032,7.433809,16032,false,true,12264,false,,0,,true,,,
blind-01794,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,40960,4.083551,40960,false,true,ok,332,1560984397,303,0x10b,2,0,4,.text|.rdata|.data|.rsrc,36864,40960,false,0,true,140,true,8688,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01795,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,62464,7.285245,62464,false,true,ok,332,1440918687,259,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.jdpack,61440,62464,false,0,true,184,true,19412,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01796,0,has_resource_directory|high_file_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3839488,7.629139,3839488,false,true,ok,332,1512259985,33679,0x10b,2,0,11,|||||||||.rsrc|.yP,3838464,3839488,true,94,true,96,true,1940480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01797,1,has_resource_directory|has_security_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,609792,6.582543,609792,false,true,ok,34404,1674749045,8227,0x20b,2,16672,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,608768,609792,true,132,true,40,true,61032,true,549888,15672,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-01798,1,no_import_directory|has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,7154024,7.324272,7154024,false,true,ok,34404,4200185001,34,0x20b,2,34112,2,.text|.rsrc,7141376,7141888,false,0,false,0,true,17294,true,7141888,12136,12136,7.620853,12136,false,0,,0,false,true,12264,false,,0,,true,,,
