review_batch_rank,review_category,review_priority_rank,loop57_error_type,label,review_tags,content_evidence_fields,source_exists,source_size_bytes,source_sha256_match,source_sha256_actual,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_id,manifest_duplicate_group_size,manifest_duplicate_group_focus_rows,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,model_score_columns_are_not_verdict_evidence,source_path,cache_path,source_sha256,sample_index,split,loop57_final_prob,loop57_base_prob,loop57_candidate_prob,loop57_gate_prob,loop39_corrected_by_any_compared_model,manual_label_verdict,manual_verdict_note,recommended_action,loop95_wave_id,loop95_wave_row_number,loop95_intake_row_number,loop96_blind_review_id
,f_persistent_fp,,FP,0,has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,116040,true,90cab051b48bad59d745e4bbad46850880149816903cf52d1f4a21221d75b8dc,6.597807,116040,false,true,ok,332,1658910041,258,0x10b,1,16704,5,.text|.rdata|.data|INIT|.reloc,105472,106496,false,0,true,80,false,0,true,106496,9544,9544,7.440168,9544,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\90cab051b48bad59d745e4bbad46850880149816903cf52d1f4a21221d75b8dc,E:\Project\python\Axon_v2.6Exp\data\.cache\bdfd2ecd3d507e6aad1ff25cf63f1855_38672ba0.npz,90cab051b48bad59d745e4bbad46850880149816903cf52d1f4a21221d75b8dc,96742,test,0.5557908416,0.5557908416,0.3733333349,0.7346619368,,,,,9,90,1690,blind-01668
,c_high_conflict_persistent_error,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,98304,true,4bbcd2698bd27df72234f330b5d9391c5cc4d963481db9bcc69bd55a89e0cfb9,5.685136,98304,false,true,ok,34404,1951697867,34,0x20b,3,49504,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,94208,98304,false,0,true,320,true,54136,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\4bbcd2698bd27df72234f330b5d9391c5cc4d963481db9bcc69bd55a89e0cfb9.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\ebd156b8a93846f66a5434c17bb079cc_38672ba0.npz,4bbcd2698bd27df72234f330b5d9391c5cc4d963481db9bcc69bd55a89e0cfb9,91534,test,0.0017037784,0.0017037784,0.1599999964,0.0598094724,False,,,,1,41,41,blind-01669
,c_high_conflict_persistent_error,,FP,0,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1720320,true,d61ad0d317870fb4497faef30ea5323561dd4d67c637a41c5bf7aa5dc29714be,7.935472,1720320,false,true,ok,332,1640770880,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,1716224,1720320,true,115,true,180,true,664,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\d61ad0d317870fb4497faef30ea5323561dd4d67c637a41c5bf7aa5dc29714be,E:\Project\python\Axon_v2.6Exp\data\.cache\bff642f838b3947221dab6643e743c68_38672ba0.npz,d61ad0d317870fb4497faef30ea5323561dd4d67c637a41c5bf7aa5dc29714be,160393,test,0.9968732595,0.9968732595,0.6766666770,0.0098461863,False,,,,2,26,226,blind-01670
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,26480,true,c2148996c74f2e0e4334ad036889a9fcf737aec7de30c1ffe7613b46498ea9d4,5.765122,26480,false,true,ok,332,2257015980,258,0x10b,2,34112,3,.text|.rsrc|.reloc,20480,21504,false,0,true,79,true,672,true,21504,4976,4976,7.452370,4976,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-06\2021-06-02\c2148996c74f2e0e4334ad036889a9fcf737aec7de30c1ffe7613b46498ea9d4.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\65ed944e4fb85a004304b24664ac097d_38672ba0.npz,c2148996c74f2e0e4334ad036889a9fcf737aec7de30c1ffe7613b46498ea9d4,108409,test,0.0400047563,0.0400047563,0.4199999869,0.4905973375,True,,,,3,6,406,blind-01671
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,227840,true,1b511288775ddc4e386bae3106a5d966987b42c3bf8db55f7088daecdfed2aa9,6.290968,227840,false,true,ok,34404,1751299184,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|.fptable|.rsrc|.reloc,226816,227840,true,112,true,40,true,34984,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\1B511288775DDC4E386BAE3106A5D966987B42C3BF8DB55F7088DAECDFED2AA9,E:\Project\python\Axon_v2.6Exp\data\.cache\1aff1cbe575241167f880ac9e80c075f_38672ba0.npz,1b511288775ddc4e386bae3106a5d966987b42c3bf8db55f7088daecdfed2aa9,63537,test,0.8969355226,0.8969355226,0.5233333111,0.0199004803,,,,,5,149,949,blind-01672
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,16896,true,9bc4bbdc7970d60239582709bd4dc1ac1ec5dc69850a59251607f1ddde61be1e,5.612495,16896,false,true,ok,332,1494766749,258,0x10b,3,49472,5,.text|.data|.idata|.rsrc|.reloc,15872,16896,false,0,true,340,true,2080,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9bc4bbdc7970d60239582709bd4dc1ac1ec5dc69850a59251607f1ddde61be1e,E:\Project\python\Axon_v2.6Exp\data\.cache\27f39138818fe954d1f0b25ffbd1bca8_38672ba0.npz,9bc4bbdc7970d60239582709bd4dc1ac1ec5dc69850a59251607f1ddde61be1e,40942,test,0.5068338513,0.5068338513,0.2033333331,0.4988228679,,,,,9,150,1750,blind-01673
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,9216,true,996a259e53ca18b89ec36d038c40148957c978c0fd600a268497d4c92f882a93,5.534722,9216,false,true,ok,332,1466792788,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,8192,9216,true,111,true,80,true,408,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\996a259e53ca18b89ec36d038c40148957c978c0fd600a268497d4c92f882a93,E:\Project\python\Axon_v2.6Exp\data\.cache\454ef2789438decdca351526e7883360_38672ba0.npz,996a259e53ca18b89ec36d038c40148957c978c0fd600a268497d4c92f882a93,81654,test,0.6362006664,0.6362006664,0.5799999833,0.5024434924,,,,,8,189,1589,blind-01674
,c_high_conflict_persistent_error,,FN,1,has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,278880,true,4b58f8b931a14a092e91913d6ff8cf43a50aa98ada49ff5b0ec2ff9518c06caf,6.365011,278880,false,true,ok,34404,128194061,34,0x20b,2,49504,5,.text|.rdata|.data|.pdata|.reloc,268288,269312,false,0,true,320,false,0,true,269312,9568,9568,7.456194,9568,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-01\4b58f8b931a14a092e91913d6ff8cf43a50aa98ada49ff5b0ec2ff9518c06caf.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\b0c9759cc75dd5ab65cd33ec8dc51936_38672ba0.npz,4b58f8b931a14a092e91913d6ff8cf43a50aa98ada49ff5b0ec2ff9518c06caf,84448,test,0.0010524375,0.0010524375,0.0833333358,0.0820878148,False,,,,1,21,21,blind-01675
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,74624,true,00385cae3630694eb70e2b82d5baa6130c503126c17db3fc63376c7d28c04145,6.516031,74624,false,true,ok,34404,1738584161,34,0x20b,2,33120,5,.text|.secenc|.rdata|.data|.rsrc,62976,64000,false,0,true,40,true,5608,true,64000,10624,10624,7.636444,10624,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-03\2025-03-21\00385cae3630694eb70e2b82d5baa6130c503126c17db3fc63376c7d28c04145.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\96ed9d8d3bdcc01a6dcff1736b940633_38672ba0.npz,00385cae3630694eb70e2b82d5baa6130c503126c17db3fc63376c7d28c04145,175905,test,0.2485954911,0.2485954911,0.5133333206,0.7766551375,,,,,6,114,1114,blind-01676
,c_high_conflict_persistent_error,,FP,0,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3704731,true,9ee3dbdd42280459bc8e0f85fbec75aa537ff29f776756c63c3f9b3b5901c0dd,6.597893,3704731,false,true,ok,332,1758603833,258,0x10b,2,33088,11,.text|.itext|.data|.bss|.idata|.didata|.edata|.tls|.rdata|.reloc|.rsrc,3694080,3695104,true,110,true,15852,true,175432,false,0,0,9627,6.283653,9627,false,9627,6.283653,9627,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9ee3dbdd42280459bc8e0f85fbec75aa537ff29f776756c63c3f9b3b5901c0dd,E:\Project\python\Axon_v2.6Exp\data\.cache\389860f4e603273045f3ddc1edb59243_38672ba0.npz,9ee3dbdd42280459bc8e0f85fbec75aa537ff29f776756c63c3f9b3b5901c0dd,128509,test,0.9997557998,0.9997557998,0.9733333588,0.1239101216,False,,,,1,108,108,blind-01677
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,589312,true,2a7cbd5dc9c25ade4503ef8a6783a5f1ef7254425aa1986301f224ab070d637a,6.534419,589312,false,true,ok,332,94109603,271,0x10b,2,0,4,.text|.rdata|.data|.rsrc,588288,589312,false,0,true,80,true,2984,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\2A7CBD5DC9C25ADE4503EF8A6783A5F1EF7254425AA1986301F224AB070D637A,E:\Project\python\Axon_v2.6Exp\data\.cache\5ca97508f5264ba25f2febb73151a799_38672ba0.npz,2a7cbd5dc9c25ade4503ef8a6783a5f1ef7254425aa1986301f224ab070d637a,128649,test,0.9994447827,0.9994447827,0.8433333039,0.0255587995,False,,,,1,131,131,blind-01678
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,450560,true,4e7caced7dc31493fb6b5f4917da163c6e9e61f0b16906a6e70b2a242fdcea8d,7.056637,450560,false,true,ok,332,1578852095,34,0x10b,2,34144,3,.text|.rsrc|.reloc,450048,450560,false,0,true,79,true,145444,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\4E7CACED7DC31493FB6B5F4917DA163C6E9E61F0B16906A6E70B2A242FDCEA8D,E:\Project\python\Axon_v2.6Exp\data\.cache\3a7003d4d0a97e8f7e1de3bc1173264e_38672ba0.npz,4e7caced7dc31493fb6b5f4917da163c6e9e61f0b16906a6e70b2a242fdcea8d,50332,test,0.9998005033,0.9998005033,0.9499999881,0.0399148874,False,,,,1,103,103,blind-01679
,c_high_conflict_persistent_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,187104,true,b64348b0ef43a14fe2d1817fc57b6cac2bd9568bc9a4fcef0458bbf071e879e9,5.470596,187104,false,true,ok,332,4185103397,34,0x10b,2,34144,3,.text|.rsrc|.reloc,182272,182784,false,0,true,79,true,52300,true,182784,4320,4320,7.448091,4320,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\b64348b0ef43a14fe2d1817fc57b6cac2bd9568bc9a4fcef0458bbf071e879e9,E:\Project\python\Axon_v2.6Exp\data\.cache\4db7301787f1e7a8d3dfb23bd3e40f7f_38672ba0.npz,b64348b0ef43a14fe2d1817fc57b6cac2bd9568bc9a4fcef0458bbf071e879e9,88096,test,0.9838255644,0.9838255644,0.4600000083,0.0144530609,False,,,,3,72,472,blind-01680
,e_persistent_fn,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,363520,true,954944ef6cdd1474ed35f27b790a7914156672cc7a1afbcc3214ccc1855ff12e,7.174161,363520,false,true,ok,34404,1620018147,8226,0x20b,2,352,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,362496,363520,true,116,true,40,true,248,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-07\2021-07-29\954944ef6cdd1474ed35f27b790a7914156672cc7a1afbcc3214ccc1855ff12e.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\08dd92de2c917f7ee8894ed38a3ab1f7_38672ba0.npz,954944ef6cdd1474ed35f27b790a7914156672cc7a1afbcc3214ccc1855ff12e,49994,test,0.2608040571,0.2608040571,0.2033333331,0.2395607531,,,,,6,121,1121,blind-01681
,f_persistent_fp,,FP,0,many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,339456,true,7a3f22d46e0763526a06d09988948c90d7a729eb48ab7ea204930dd29a5b9eb5,6.024596,339456,false,true,ok,34404,1735977924,34,0x20b,3,33120,8,.text|.rdata|.data|.pdata|.nv_fatb|.nvFatBi|.tls|.reloc,338432,339456,true,87,true,60,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\7A3F22D46E0763526A06D09988948C90D7A729EB48AB7EA204930DD29A5B9EB5,E:\Project\python\Axon_v2.6Exp\data\.cache\78f83f7356ba5909f6ea0d6c77484e68_38672ba0.npz,7a3f22d46e0763526a06d09988948c90d7a729eb48ab7ea204930dd29a5b9eb5,84374,test,0.8896616101,0.8896616101,0.6233333349,0.0345977023,,,,,5,165,965,blind-01682
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,35328,true,b6608c785841fee170edc80324240c5365df161e463c0ef58d565e2f31a10437,4.614642,35328,false,true,ok,332,907108494,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,34304,35328,false,0,true,40,true,6488,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\B6608C785841FEE170EDC80324240C5365DF161E463C0EF58D565E2F31A10437,E:\Project\python\Axon_v2.6Exp\data\.cache\510c314280c3050530ef75beba463f86_38672ba0.npz,b6608c785841fee170edc80324240c5365df161e463c0ef58d565e2f31a10437,137662,test,0.5230620503,0.5230620503,0.7900000215,0.9340825081,,,,,9,134,1734,blind-01683
,e_persistent_fn,,FN,1,has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1852608,true,0c9569cf1f8592b1e60e81d2bede54ca33a228955696b6d996e8cc0f7ff09732,7.954764,1852608,false,true,ok,34404,1768291071,8226,0x20b,2,352,9,data0|data1|data2|data3|data4|.text|.data|.idata|.reloc,1840128,1841152,false,0,true,400,false,0,true,1841152,11456,11456,7.640892,11456,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-19\0c9569cf1f8592b1e60e81d2bede54ca33a228955696b6d996e8cc0f7ff09732.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\bebb35b35531a9d3ea8bd1bdd01e15b1_38672ba0.npz,0c9569cf1f8592b1e60e81d2bede54ca33a228955696b6d996e8cc0f7ff09732,196309,test,0.0629622936,0.0629622936,0.5533333421,0.7538490295,,,,,4,69,669,blind-01684
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,638976,true,618d5e2ecb1cc0e94a8d27bcd340ff56947e9b7a11782e41ca3bc9305f478479,7.842259,638976,false,true,ok,34404,1593781455,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,632832,633856,false,0,true,80,true,480,true,633856,5120,5120,7.443067,5120,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-04\2021-04-27\618d5e2ecb1cc0e94a8d27bcd340ff56947e9b7a11782e41ca3bc9305f478479.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\ac5ec6714b2c811ba15d7b943ac17047_38672ba0.npz,618d5e2ecb1cc0e94a8d27bcd340ff56947e9b7a11782e41ca3bc9305f478479,61081,test,0.2983977795,0.2983977795,0.1099999994,0.3898681104,,,,,6,157,1157,blind-01685
